data_referencia,codigo,ticker_bbg,emissor,tipo_remuneracao,remuneracao,data_vcto,tx_compra,tx_venda,tx_indicativa,pu_indicativo,desp_pad,intervalo_indicativo_min,intervalo_indicativo_ax,PU_pct_par,duration,ref_ntnb,z_spread,lei_12431,vna,pu_par,RTG_SP_NATIONAL,RTG_FITCH_NATIONAL,AMT_OUTSTANDING,PAYMENT_RANK,COLLAT_TYP,CALLABLE,DUR_ADJ_MID,BICS_LEVEL_1_SECTOR_NAME,CPN_TYP,ISSUE_DT,AMT_OUTSTANDING,INDUSTRY_SECTOR,INDUSTRY_GROUP
4/24/2026,ELET25,ZB604881     Corp,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),DI SPREAD,"DI + 1,0000%",15/04/2031,1.0101,0.6147,0.7774,1011.719405,0.0627,0.7146,0.8402,100.8193,932.6129,,0.7774,NÃO,1000,1003.498094,brAAA,#N/A N/A,1019900000,Sr Unsecured,SR UNSECURED,Y,3.49852206,Utilities,FLOATING,15.abr.2024,1019900000,Utilities,Electric
4/24/2026,ELET32,ZS713589     Corp,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*) (**),DI SPREAD,"DI + 1,2000%",25/04/2026,0.9709,0.6073,0.7929,1065.92965,0.0402,0.7526,0.8332,100.0016,1,,0.7929,NÃO,1000,1065.912601,brAAA,#N/A N/A,0,Sr Unsecured,SR UNSECURED,Y,#N/A N/A,Utilities,FLOATING,25.abr.2019,0,Utilities,Electric
4/24/2026,ELTN17,YM528655     Corp,CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A - ELETRONORTE (*),PREFIXADO,"PREFIXADO + 13,2474%",15/07/2032,13.6129,12.7811,13.2225,1034.608813,0.0887,13.1338,13.3113,100.0948,1086.0334,,2.2835,SIM,1000,1033.628918,brAAA,#N/A N/A,338451000,Secured,SR SECURED,N,3.586703357,Utilities,FIXED,15.jul.2025,338451000,Utilities,Electric
4/24/2026,ENAT12,ZH155648     Corp,ENAUTA PARTICIPACOES S.A. (*),IPCA SPREAD,"IPCA + 7,1149%",17/09/2029,8.8426,8.4828,8.6614,1102.904363,0.0498,8.6117,8.7113,96.8993,552.5833,15/08/2028,2.3574,SIM,,,brAA,#N/A N/A,103496000,Secured,SR SECURED,N,1.658187077,Energy,FIXED,15.set.2023,103496000,Energy,Oil&Gas
4/24/2026,ENAT13,YX878609     Corp,ENAUTA PARTICIPACOES S.A. (*),IPCA SPREAD,"IPCA + 8,0618%",15/06/2030,8.6896,8.516,8.5952,1102.143787,0.0966,8.4986,8.6919,98.2971,878.1411,15/08/2030,2.542,SIM,1091.28671,1121.236975,brAA-,#N/A N/A,777978000,Sr Unsecured,SR UNSECURED,N,3.059092627,Energy,FIXED,15.jun.2024,777978000,Energy,Oil&Gas
4/24/2026,ENERB4,YU445817     Corp,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.,IPCA SPREAD,"IPCA + 6,4364%",15/09/2034,7.7515,7.4677,7.6186,1012.744017,0.102,7.5166,7.7207,93.0408,1635.6896,15/05/2035,1.4656,SIM,1081.24437,1088.494848,#N/A N/A,AA+(bra),270000000,Sr Unsecured,SR UNSECURED,N,5.901601926,Utilities,FIXED,15.set.2024,270000000,Utilities,Electric
4/24/2026,ENERC3,YV760865     Corp,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.,DI SPREAD,"DI + 0,8000%",04/09/2029,0.9717,0.662,0.7392,1022.07457,0.1007,0.6385,0.84,100.1646,687.0168,,0.7392,NÃO,1000,1020.394926,#N/A N/A,#N/A N/A,250455000,Sr Unsecured,SR UNSECURED,N,#N/A N/A,Utilities,FLOATING,04.set.2024,250455000,Utilities,Electric
4/24/2026,ENEVA0,YX040855     Corp,ENEVA S.A. (*),IPCA SPREAD,"IPCA + 6,5643%",15/04/2034,7.7164,7.4862,7.6161,1039.625026,0.0286,7.5874,7.6448,94.5981,1419.0393,15/05/2033,1.2881,SIM,1097.32936,1098.991722,brAAA,#N/A N/A,633334000,Sr Unsecured,SR UNSECURED,N,4.888859848,Utilities,FIXED,15.abr.2024,633334000,Utilities,Electric
4/24/2026,ENGIC3,YR929624     Corp,ENERGISA S/A,DI SPREAD,"DI + 0,8000%",25/02/2030,1.062,0.75,0.9136,1019.912433,0.0984,0.8152,1.0122,99.6619,757.5412,,0.9136,NÃO,1000,1023.372581,#N/A N/A,#N/A N/A,579459000,Sr Unsecured,SR UNSECURED,N,2.835178358,Utilities,FLOATING,25.fev.2025,579459000,Utilities,Electric
4/24/2026,ENMTA7,ZF941921     Corp,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,IPCA SPREAD,"IPCA + 6,1076%",15/02/2031,7.8097,7.6059,7.7667,1060.260175,0.071,7.6956,7.8378,94.3005,950.4833,15/08/2030,1.3,SIM,1112.50161,1124.341487,#N/A N/A,AAA(bra),400000000,Sr Unsecured,SR UNSECURED,N,3.195004098,Utilities,FIXED,07.fev.2024,400000000,Utilities,Electric
4/24/2026,ENMTC2,YS127750     Corp,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,DI SPREAD,"DI + 0,9500%",15/12/2031,0.9441,0.598,0.7411,1060.855816,0.082,0.6591,0.8232,100.7508,910.8064,,0.7411,NÃO,1000,1052.950499,#N/A N/A,#N/A N/A,262000000,Secured,SR SECURED,N,2.509494469,Utilities,FLOATING,15.dez.2024,262000000,Utilities,Electric
4/24/2026,ENTV13,YL758413     Corp,ENTREVIAS CONCESSIONARIA DE RODOVIAS S.A (*),IPCA SPREAD,"IPCA + 8,0389%",15/12/2036,7.8564,7.58,7.6924,1106.261665,0.0323,7.6601,7.7249,101.9901,1548.5098,15/05/2033,1.3109,SIM,1031.76115,1084.675091,#N/A N/A,AA+(bra),1640000000,Secured,SR SECURED,N,5.126886195,Industrials,FIXED,15.mai.2025,1640000000,"Consumer, Non-cyclical",Commercial Services
4/24/2026,EUFA19,YS091053     Corp,EUROFARMA LABORATÓRIOS S/A (*) (**),DI SPREAD,"DI + 0,9500%",16/12/2031,2.058,1.1531,1.5414,1032.037492,0.5515,0.9899,2.093,98.0716,837.9454,,1.5414,NÃO,1000,1052.330833,#N/A N/A,AAA(bra),1850000000,Sr Unsecured,SR UNSECURED,Y,2.354670932,Health Care,FLOATING,16.dez.2024,1850000000,"Consumer, Non-cyclical",Pharmaceuticals
4/24/2026,FBRI13,YX044764     Corp,FIBRASIL INFRAESTRUTURA FIBRA OTICA S.A. (*),IPCA SPREAD,"IPCA + 7,3609%",15/04/2034,7.1374,6.8271,7.0307,1115.635655,0.0933,6.9374,7.124,101.5148,1231.5847,15/08/2032,0.8272,SIM,1097.1312,1098.988119,#N/A N/A,#N/A N/A,865000000,Sr Unsecured,SR UNSECURED,N,4.045428006,Communications,FIXED,15.abr.2024,865000000,Communications,Telecommunications
4/24/2026,FLRY17,BW219875     Corp,FLEURY S/A (*),DI SPREAD,"DI + 1,3500%",22/04/2027,0.6964,0.2544,0.5054,1009.14808,0.1338,0.3716,0.6392,100.7946,238.3637,,0.5054,NÃO,1000,1001.192158,#N/A N/A,#N/A N/A,350000000,Sr Unsecured,SR UNSECURED,Y,0.825822816,Health Care,FLOATING,29.abr.2022,350000000,"Consumer, Non-cyclical",Healthcare-Services
4/24/2026,GASC22,BP355126     Corp,RUMO MALHA PAULISTA S/A (*),IPCA SPREAD,"IPCA + 4,5200%",15/06/2031,8.766,8.3192,8.41,1180.239878,0.039,8.371,8.4491,87.353,925.6236,15/08/2030,1.663,SIM,1330.418,1351.116087,brAA+ *-,#N/A N/A,750000000,Sr Unsecured,SR UNSECURED,N,#N/A N/A,Industrials,FIXED,30.abr.2021,750000000,Industrial,Transportation
4/24/2026,GASC23,BS068433     Corp,RUMO MALHA PAULISTA S/A (*),IPCA SPREAD,"IPCA + 5,7283%",15/10/2033,8.6322,8.1856,8.4221,1088.859298,0.2278,8.1943,8.65,85.7563,1523.3976,15/05/2033,1.9462,SIM,1268.03068,1269.713519,#N/A N/A,AAA(bra) *-,500000000,Sr Unsecured,SR UNSECURED,N,5.441341782,Industrials,FIXED,22.out.2021,500000000,Industrial,Transportation
4/24/2026,GASC25,ZB011331     Corp,RUMO MALHA PAULISTA S/A (*) (**),IPCA SPREAD,"IPCA + 5,9284%",15/03/2039,8.225,7.9704,8.1345,931.33535,0.146,7.9884,8.2806,83.9982,2088.1399,15/05/2037,1.9789,SIM,1101.93552,1108.756257,#N/A N/A,AAA(bra) *-,667757000,Sr Unsecured,SR UNSECURED,N,7.312929318,Industrials,FIXED,15.mar.2024,667757000,Industrial,Transportation
4/24/2026,GASP19,BR326117     Corp,COMPANHIA DE GAS DE SÃO PAULO - COMGAS,IPCA SPREAD,"IPCA + 5,1216%",15/08/2031,7.8085,7.5957,7.7064,1185.760253,0.0399,7.6665,7.7464,91.109,961.2157,15/08/2030,1.057,SIM,1289.91762,1301.474129,#N/A N/A,#N/A N/A,500000000,Sr Unsecured,SR UNSECURED,N,3.168546445,Utilities,FIXED,06.set.2021,500000000,Utilities,Gas
4/24/2026,GGBRA7,YX430493     Corp,GERDAU S/A (*),DI SPREAD,"DI + 0,6000%",29/05/2029,0.7356,0.4133,0.628,1057.013803,0.0328,0.5952,0.6608,99.9316,619.8836,,0.628,NÃO,1000,1057.73768,brAAA,#N/A N/A,1500000000,Sr Unsecured,SR UNSECURED,Y,2.47936357,Materials,FLOATING,29.mai.2024,1500000000,Basic Materials,Iron/Steel
4/24/2026,HAPV19,YO628726     Corp,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),DI SPREAD,"DI + 1,0500%",16/05/2032,9.1218,6.1174,7.7769,832.988888,0.5123,7.2647,8.2893,78.1972,920.3156,,7.7769,NÃO,1000,1065.24148,#N/A N/A,AA+(bra),1500000000,Sr Unsecured,SR UNSECURED,Y,3.70364626,Financials,FLOATING,16.mai.2025,1500000000,Financial,Insurance
4/24/2026,HGLB13,YT077418     Corp,HIGHLINE DO BRASIL II INFRAESTRUTURA DE TELECOMUNICACOES S.A (*) (**),DI SPREAD,"DI + 3,0000%",15/10/2034,3.0902,2.3133,2.6851,1015.477282,0.024,2.6611,2.7092,101.2022,985.5189,,2.6851,NÃO,999.45,1003.414522,#N/A N/A,A-(bra),1149367500,Sr Unsecured,SR UNSECURED,Y,2.600455528,Industrials,FLOATING,15.out.2024,1149367500,Industrial,Engineering&Construction
4/24/2026,HYPEA8,YX363947     Corp,HYPERA S/A (*),DI SPREAD,"DI + 0,8500%",03/05/2029,1.0949,0.7675,0.9147,1069.191245,0.0773,0.8373,0.9921,99.8696,512.7957,,0.9147,NÃO,1000,1070.587707,#N/A N/A,#N/A N/A,1500000000,Sr Unsecured,SR UNSECURED,Y,1.54403408,Health Care,FLOATING,03.mai.2024,1500000000,"Consumer, Non-cyclical",Pharmaceuticals
4/24/2026,HYPEA9,YR121532     Corp,HYPERA S/A (*),DI SPREAD,"DI + 0,9000%",15/01/2030,1.2151,0.8148,0.9978,1037.293064,0.0592,0.9387,1.0571,99.7515,646.9611,,0.9978,NÃO,1000,1039.876818,#N/A N/A,#N/A N/A,530000000,Sr Unsecured,SR UNSECURED,Y,1.886253995,Health Care,FLOATING,15.jan.2025,530000000,"Consumer, Non-cyclical",Pharmaceuticals
4/24/2026,IOCHA6,YN164031     Corp,IOCHPE-MAXION S/A (*) (**),DI SPREAD,"DI + 1,4500%",04/06/2030,2.1509,1.7221,1.8794,1047.125189,0.1593,1.7201,2.0388,98.8535,687.1294,,1.8794,NÃO,1000,1059.269534,brAAA,#N/A N/A,300000000,Sr Unsecured,SR UNSECURED,Y,2.133927675,Consumer Discretionary,FLOATING,04.jun.2025,300000000,"Consumer, Cyclical",Auto Parts&Equipment
4/24/2026,ISAEA8,YQ762177     Corp,ISA ENERGIA BRASIL S.A. (*),IPCA SPREAD,"IPCA + 7,4118%",15/06/2033,7.4907,7.2023,7.3369,1077.839007,0.0315,7.3054,7.3685,100.3649,1316.2945,15/08/2032,1.2266,SIM,1047.43826,1073.920139,#N/A N/A,#N/A N/A,500000000,Sr Unsecured,SR UNSECURED,N,4.578271622,Utilities,FIXED,15.mar.2025,500000000,Utilities,Electric
4/24/2026,ISAEC1,YI691550     Corp,ISA ENERGIA BRASIL S.A. (*),DI SPREAD,"DI + 0,6000%",15/01/2031,1.0849,0.5611,0.6776,1028.540613,0.0899,0.5877,0.7676,99.7308,880.8559,,0.6776,NÃO,1000,1031.317309,#N/A N/A,#N/A N/A,723883000,Sr Unsecured,SR UNSECURED,Y,3.305885986,Utilities,FLOATING,15.jan.2026,723883000,Utilities,Electric
4/24/2026,JALL24,ZH997716     Corp,JALLES MACHADO S.A. (*),IPCA SPREAD,"IPCA + 7,2340%",17/10/2033,8.1382,7.9323,8.0282,1085.662067,0.027,8.0013,8.0553,96.208,1316.3945,15/08/2032,1.7765,SIM,,,brAAA,#N/A N/A,121901000,Sr Unsecured,SR UNSECURED,N,4.467833849,Consumer Staples,FIXED,16.out.2023,121901000,"Consumer, Non-cyclical",Food
4/24/2026,KLBNA2,AX973512     Corp,KLABIN S/A,DI PERCENTUAL,"114,6500% do DI",19/03/2029,105.04,102.835,103.9388,10382.64924,0.2468,103.692,104.1857,102.2882,417.4344,,0.472,NÃO,10000,10150.3916,brAAA,#N/A N/A,1000000000,Sr Unsecured,SR UNSECURED,N,0.024465498,Materials,FLOATING,01.abr.2019,1000000000,Industrial,Packaging&Containers
4/24/2026,LMTPA0,YU631295     Corp,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIOS S.A. (*),DI SPREAD,"DI + 1,7000%",15/10/2029,2.2488,1.8668,2.0438,994.215859,0.141,1.9027,2.1849,99.0587,705.7468,,2.0438,NÃO,1000,1003.663128,#N/A N/A,#N/A N/A,1500000000,Sr Unsecured,SR UNSECURED,Y,2.607151019,Financials,FLOATING,15.out.2024,1500000000,Financial,Diversified Finan Serv
4/24/2026,LMTPB1,YS769797     Corp,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIOS S.A. (*),DI SPREAD,"DI + 1,7000%",17/01/2030,2.5117,1.2777,1.9252,1034.222668,0.1411,1.7841,2.0664,99.3704,719.1325,,1.9252,NÃO,1000,1040.775234,#N/A N/A,#N/A N/A,350000000,Sr Unsecured,SR UNSECURED,Y,2.65326221,Financials,FLOATING,17.jan.2025,350000000,Financial,Diversified Finan Serv
4/24/2026,MGPRA0,YK670974     Corp,CONCESSÃO METROVIÁRIA DO R. JANEIRO S/A (*),IPCA SPREAD,"IPCA + 7,8868%",15/03/2042,8.852,8.6657,8.7766,1004.378293,0.046,8.7306,8.8228,93.5646,2017.5642,15/05/2037,2.7232,SIM,1029.4399,1073.460082,#N/A N/A,AAA(bra),2800000000,Secured,SR SECURED,N,6.626013702,Consumer Discretionary,FIXED,15.set.2025,2800000000,Industrial,Transportation
4/24/2026,MILS18,ZF312539     Corp,MILLS ESTR. E SERVIÇOS DE ENGENHARIA S/A (*),DI SPREAD,"DI + 2,0000%",10/01/2030,1.5069,1.0915,1.3186,1060.221421,0.0778,1.2408,1.3965,101.4711,549.9515,,1.3186,NÃO,1000,1044.851015,brAA-,#N/A N/A,200000000,Sr Unsecured,SR UNSECURED,Y,1.573555054,Industrials,FLOATING,10.jan.2024,200000000,"Consumer, Non-cyclical",Commercial Services
4/24/2026,MOTVA8,YN099141     Corp,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A. (*),DI SPREAD,"DI + 0,5700%",15/05/2030,0.8303,0.5998,0.725,1058.151395,0.0258,0.6993,0.7509,99.5354,761.5596,,0.725,NÃO,1000,1063.090032,#N/A N/A,AAA(bra),1320000000,Sr Unsecured,SR UNSECURED,Y,3.078576021,Industrials,FLOATING,15.mai.2025,1320000000,"Consumer, Non-cyclical",Commercial Services
4/24/2026,MOTVB9,YJ732010     Corp,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A. (*),IPCA SPREAD,"IPCA + 6,6497%",15/10/2037,7.4057,7.2399,7.2523,985.274151,0.0292,7.2231,7.2816,95.7804,1919.3685,15/05/2037,1.1601,SIM,1027.10425,1028.679847,#N/A N/A,AAA(bra),1300000000,Sr Unsecured,SR UNSECURED,Y,6.777759266,Industrials,FIXED,15.out.2025,1300000000,"Consumer, Non-cyclical",Commercial Services
4/24/2026,NTSD36,ZD095951     Corp,NOVA TRANSPORTE DO SUDESTE S.A. - NTS (*),DI SPREAD,"DI + 1,7000%",15/02/2034,1.2151,0.9639,1.0791,1055.83616,0.0557,1.0234,1.1349,102.7089,1104.4663,,1.0791,NÃO,1000,1027.989371,#N/A N/A,AAA(bra),2666666000,Sr Unsecured,SR UNSECURED,Y,2.917694738,Utilities,FLOATING,15.fev.2024,2666666000,Utilities,Gas
4/24/2026,OMGE16,YQ565336     Corp,OMEGA GERAÇÃO S/A (*) (**),DI SPREAD,"DI + 1,1500%",15/03/2030,1.4036,1.0818,1.2302,1013.580238,0.1492,1.081,1.3795,99.7593,766.1362,,1.2302,NÃO,1000,1016.025954,#N/A N/A,AA(bra),215000000,Sr Unsecured,SR UNSECURED,Y,2.851093085,Energy,FLOATING,15.fev.2025,215000000,Energy,Energy-Alternate Sources
4/24/2026,OMGE26,YQ564641     Corp,OMEGA GERAÇÃO S/A (*) (**),DI SPREAD,"DI + 1,2500%",15/03/2031,1.5396,1.1576,1.2596,1015.787421,0.1359,1.1237,1.3955,99.9659,905.4282,,1.2596,NÃO,1000,1016.133527,#N/A N/A,AA(bra),435000000,Sr Unsecured,SR UNSECURED,Y,3.381671674,Energy,FLOATING,15.fev.2025,435000000,Energy,Energy-Alternate Sources
4/24/2026,OPCT17,YM854264     Corp,OCEANPACT SERVICOS MARITIMOS S.A.  (*),DI SPREAD,"DI + 2,0000%",27/07/2030,1.7238,1.4133,1.5472,1022.755568,0.0474,1.4997,1.5947,101.1385,641.9359,,1.5472,NÃO,1000,1011.242433,#N/A N/A,#N/A N/A,500000000,Secured,SR SECURED,Y,1.959793307,Industrials,FLOATING,27.jul.2025,500000000,"Consumer, Non-cyclical",Commercial Services
4/24/2026,ORIG11,ZF137268     Corp,ORIGEM ENERGIA S.A (*),IPCA SPREAD,"IPCA + 8,4001%",15/12/2035,10.5226,10.1668,10.2824,1054.26396,0.0684,10.214,10.3509,91.5247,1279.7776,15/08/2032,4.3206,SIM,1119.89785,1151.889975,#N/A N/A,A(bra),369414000,Secured,SR SECURED,N,3.960831033,Energy,FIXED,15.dez.2023,369414000,Energy,Energy-Alternate Sources
4/24/2026,OVSAA9,YS092980     Corp,UNIDAS LOCACOES E SERVICOS S.A. (*),DI SPREAD,"DI + 2,5000%",18/11/2029,2.7055,2.3992,2.658,1067.136323,0.1884,2.4696,2.8464,99.6383,592.5331,,2.658,NÃO,1000,1071.009702,#N/A N/A,#N/A N/A,600000000,Sr Unsecured,SR UNSECURED,Y,1.795880071,Consumer Discretionary,FLOATING,18.nov.2024,600000000,"Consumer, Non-cyclical",Commercial Services
4/24/2026,OZNH11,YS257178     Corp,OZN HEALTH SPE S.A (*),DI SPREAD,"DI + 3,5000%",26/11/2031,2.0918,1.7932,1.97,995.753908,0.4782,1.4917,2.4483,103.4725,582.1101,,1.97,NÃO,950.000997,962.336839,#N/A N/A,#N/A N/A,390600651.4,Sr Unsecured,SR UNSECURED,Y,1.800701373,Health Care,FLOATING,26.nov.2024,390600651.4,"Consumer, Non-cyclical",Healthcare-Services
4/24/2026,PALFA6,YQ166728     Corp,COMPANHIA PAULISTA DE FORÇA E LUZ (*),DI SPREAD,"DI + 0,5900%",15/02/2030,0.8015,0.4816,0.6487,1024.40479,0.0783,0.5704,0.727,99.8468,662.255,,0.6487,NÃO,1000,1025.976768,#N/A N/A,AAA(bra),2400000000,Sr Unsecured,SR UNSECURED,Y,2.027022,Utilities,FLOATING,15.fev.2025,2400000000,Utilities,Electric
4/24/2026,PALFB3,ZG075096     Corp,COMPANHIA PAULISTA DE FORÇA E LUZ (*),IPCA SPREAD,"IPCA + 6,1753%",15/10/2035,7.5697,7.288,7.4452,1042.027081,0.1155,7.3297,7.5608,92.3947,1665.5763,15/05/2035,1.2238,SIM,1126.19189,1127.799772,#N/A N/A,#N/A N/A,550462000,Sr Unsecured,SR UNSECURED,N,#N/A N/A,Utilities,FIXED,15.out.2023,550462000,Utilities,Electric
4/24/2026,PETR18,YN821526     Corp,PETRÓLEO BRASILEIRO S/A - PETROBRAS (*),IPCA SPREAD,"IPCA + 6,3874%",15/06/2035,6.9412,6.6528,6.75,1033.629431,0.1181,6.6319,6.8682,97.683,1732.2597,15/05/2035,0.6348,SIM,1035.51316,1058.14662,#N/A N/A,#N/A N/A,1214344000,Sr Unsecured,SR UNSECURED,N,6.248635022,Energy,FIXED,16.jun.2025,1214344000,Energy,Oil&Gas
4/24/2026,PETR26,AX187074     Corp,PETRÓLEO BRASILEIRO S/A - PETROBRAS (*) (**),IPCA SPREAD,"IPCA + 4,2186%",15/01/2029,7.1969,7.0234,7.0632,1395.273965,0.1015,6.9618,7.1648,93.3564,642.4598,15/05/2029,0.3505,SIM,1478.23686,1494.566284,#N/A N/A,AAA(bra),1694089000,Sr Unsecured,SR UNSECURED,N,2.270930239,Energy,FIXED,15.jan.2019,1694089000,Energy,Oil&Gas
4/24/2026,PFOR25,YR882646     Corp,PRIO FORTE S.A (*),DI SPREAD,"DI + 1,3500%",20/02/2032,1.8869,1.5592,1.7128,1012.440659,0.0459,1.6669,1.7588,98.6673,944.6482,,1.7128,NÃO,1000,1026.115664,#N/A N/A,#N/A N/A,400000000,Sr Unsecured,SR UNSECURED,Y,2.576555549,Energy,FLOATING,20.fev.2025,400000000,Energy,Oil&Gas
4/24/2026,RADL14,AZ653471     Corp,RAIA DROGASIL S/A (*) (**),DI PERCENTUAL,"106,9900% do DI",17/06/2027,105.2436,103,104.1435,1054.096201,0.2045,103.939,104.348,100.2196,148.7272,,0.5096,NÃO,1000,1051.78621,#N/A N/A,#N/A N/A,300000000,Sr Unsecured,SR UNSECURED,Y,0.009178268,Consumer Staples,FLOATING,12.jul.2019,300000000,"Consumer, Cyclical",Retail
4/24/2026,RATL11,BT345165     Corp,CONCESSIONARIA ROTA DO ATLANTICO S.A (*),IPCA SPREAD,"IPCA + 7,1717%",15/12/2036,7.2779,7.0534,7.1358,1228.605434,0.2181,6.9177,7.354,100.1791,1346.7091,15/08/2032,0.9856,SIM,1197.101434,1226.408409,#N/A N/A,AA+(bra),154399983.8,Sr Unsecured,SR UNSECURED,N,4.012409516,Industrials,FIXED,06.dez.2021,154399983.8,"Consumer, Non-cyclical",Commercial Services
4/24/2026,RDORC4,YU475355     Corp,REDE DOR SÃO LUIZ S/A (*),DI SPREAD,"DI + 0,6500%",15/09/2027,0.7245,0.506,0.6001,1016.135195,0.0249,0.5752,0.6251,100.0639,324.444,,0.6001,NÃO,1000,1015.486651,brAAA,AAA(bra),2750000000,Sr Unsecured,SR UNSECURED,Y,1.1658054,Health Care,FLOATING,15.set.2024,2750000000,"Consumer, Non-cyclical",Healthcare-Services
4/24/2026,RDORH6,YL621181     Corp,REDE DOR SÃO LUIZ S/A (*),DI SPREAD,"DI + 1,1500%",20/08/2035,1.8056,1.2786,1.4824,1009.271611,0.0655,1.4169,1.548,98.3916,1241.7701,,1.4824,NÃO,1000,1025.769863,brAAA,AAA(bra),531419000,Sr Unsecured,SR UNSECURED,Y,3.197652273,Health Care,FLOATING,20.ago.2025,531419000,"Consumer, Non-cyclical",Healthcare-Services
4/24/2026,RECV13,YM089223     Corp,PETRORECONCAVO S.A. (*),DI SPREAD,"DI + 1,1000%",04/07/2032,,,1.1241,1044.48098,0.0248,1.0994,1.149,99.9135,914.6486,,1.1241,NÃO,1000,1045.38507,#N/A N/A,#N/A N/A,500000000,Sr Unsecured,SR UNSECURED,Y,2.534112318,Energy,FLOATING,04.jul.2025,500000000,Energy,Oil&Gas
4/24/2026,RENTE9,ZB701665     Corp,LOCALIZA RENT A CAR (*),DI SPREAD,"DI + 2,1500%",16/04/2034,1.6835,1.3378,1.5075,1031.900796,0.0688,1.4387,1.5765,102.8671,1133.7265,,1.5075,NÃO,1000,1003.139551,#N/A N/A,#N/A N/A,250000000,Sr Unsecured,SR UNSECURED,Y,2.996980371,Consumer Discretionary,FLOATING,16.abr.2024,250000000,"Consumer, Non-cyclical",Commercial Services
4/24/2026,RIS414,ZB186834     Corp,AGUAS DO RIO 4 SPE S.A (*),IPCA SPREAD,"IPCA + 7,3591%",15/09/2034,12.8983,10.5754,12.1284,0.904606,0.97,11.1584,13.0984,81.5094,1156.9278,15/05/2031,5.8433,SIM,1.101407,1.109818,#N/A N/A,#N/A N/A,1022239856,Secured,SR SECURED,N,3.529212936,Utilities,FIXED,15.mar.2024,1022239856,Utilities,Water
4/24/2026,RNDNB2,YM740508     Corp,RANDON S.A. IMPLEMENTOS E PARTICIPACOES (*),DI SPREAD,"DI + 1,1000%",25/07/2032,3.8915,2.7158,3.2572,949.825659,0.2126,3.0446,3.4699,91.6729,1024.5619,,3.2572,NÃO,1000,1036.103196,#N/A N/A,#N/A N/A,550000000,Sr Unsecured,SR UNSECURED,Y,3.805024018,Consumer Discretionary,FLOATING,25.jul.2025,550000000,"Consumer, Cyclical",Auto Parts&Equipment
4/24/2026,RSAN25,ZG587129     Corp,COMPANHIA RIOGRANDENSE DE SANEAMENTO - CORSAN (*),DI SPREAD,"DI + 2,9000%",05/12/2028,2.6876,2.0198,2.4305,1074.446807,0.3723,2.0582,2.8028,100.9587,526.1574,,2.4305,NÃO,1000,1064.244275,#N/A N/A,AA(bra) *-,916272000,Sr Unsecured,SR UNSECURED,Y,2.066066439,Utilities,FLOATING,05.dez.2023,916272000,Utilities,Water
4/24/2026,SAELB7,DA264427     Corp,ENERGISA PARAIBA - DISTR.DE ENERGIA S/A (*),IPCA SPREAD,"IPCA + 7,1146%",15/10/2040,7.5743,7.2943,7.4415,1001.104747,0.0868,7.3547,7.5284,97.3397,2221.2176,15/08/2040,1.542,SIM,1026.78307,1028.46468,#N/A N/A,#N/A N/A,198000000,Sr Unsecured,SR UNSECURED,Y,7.880553615,Utilities,FIXED,15.out.2025,198000000,Utilities,Electric
4/24/2026,SAVI13,AT848820     Corp,SANTA VITÓRIA DO PALMAR ENERGIAS RENOVÁVEIS S.A.,IPCA SPREAD,"IPCA + 5,9548%",15/09/2031,8.4241,8.0304,8.2926,626.191178,0.0101,8.2824,8.3028,93.5519,763.7511,15/05/2029,1.7916,SIM,665.215939,669.351349,#N/A N/A,AAA(bra),46677715.27,Sr Unsecured,SR UNSECURED,N,2.233896277,Utilities,FIXED,31.jul.2018,46677715.27,Utilities,Electric
4/24/2026,SBSPB1,ZD475138     Corp,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*),DI SPREAD,"DI + 1,1000%",20/02/2031,0.7942,0.6,0.6927,1039.290472,0.0388,0.6539,0.7316,101.3266,823.7824,,0.6927,NÃO,1000,1025.683324,#N/A N/A,AAA(bra),1734467000,Sr Unsecured,SR UNSECURED,Y,2.338338149,Utilities,FLOATING,20.fev.2024,1734467000,Utilities,Water
4/24/2026,SBSPC4,AZ802663     Corp,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP,IPCA SPREAD,"IPCA + 3,2000%",15/07/2026,9.132,8.3683,8.7185,1468.048264,0.2569,8.4616,8.9755,98.849,56,,3.799,SIM,1449.19915,1485.141504,brAAA,#N/A N/A,100000000,Sr Unsecured,SR UNSECURED,N,0.097749148,Utilities,FIXED,24.jul.2019,100000000,Utilities,Water
